,source,target,weight,BinaryWeight
10772,153,57,1,1
10773,172,57,1,1
10774,3391,57,1,1
10775,1581,57,1,1
10776,162,57,1,1
10777,1892,57,1,1
10778,163,57,1,1
10779,646,57,1,1
10780,245,57,1,1
10781,3351,57,1,1
10782,3360,57,1,1
10783,1866,57,1,1
10784,761,57,1,1
10785,636,57,1,1
10786,2368,57,1,1
10787,411,57,1,1
10788,1031,57,1,1
10789,350,57,1,1
10790,3347,57,1,1
10791,3343,57,1,1
10792,92,57,1,1
10793,571,57,1,1
10794,3225,57,1,1
10795,3612,57,1,1
10796,1543,57,1,1
10797,1563,57,1,1
10798,3217,57,1,1
10799,647,57,1,1
10800,3722,57,-10,-1
10801,337,57,-10,-1
10802,3709,57,-10,-1
10803,3699,57,-10,-1
10804,57,309,5,1
10805,57,646,4,1
10806,57,415,4,1
10807,57,703,4,1
10808,57,80,4,1
10809,57,109,3,1
10810,57,84,3,1
10811,57,416,3,1
10812,57,110,3,1
10813,57,190,3,1
10814,57,157,3,1
10815,57,117,3,1
10816,57,2368,3,1
10817,57,287,3,1
10818,57,1382,3,1
10819,57,750,3,1
10820,57,279,3,1
10821,57,102,3,1
10822,57,319,3,1
10823,57,170,2,1
10824,57,290,2,1
10825,57,374,2,1
10826,57,193,2,1
10827,57,164,2,1
10828,57,1581,2,1
10829,57,162,2,1
10830,57,86,2,1
10831,57,306,2,1
10832,57,124,2,1
10833,57,163,2,1
10834,57,245,2,1
10835,57,204,2,1
10836,57,2402,2,1
10837,57,761,2,1
10838,57,636,2,1
10839,57,829,2,1
10840,57,887,2,1
10841,57,1588,2,1
10842,57,1381,2,1
10843,57,241,2,1
10844,57,1189,2,1
10845,57,196,2,1
10846,57,3410,1,1
10847,57,1589,1,1
10848,57,144,1,1
10849,57,1899,1,1
10850,57,291,1,1
10851,57,153,1,1
10852,57,244,1,1
10853,57,172,1,1
10854,57,348,1,1
10855,57,205,1,1
10856,57,320,1,1
10857,57,2335,1,1
10858,57,3391,1,1
10859,57,140,1,1
10860,57,95,1,1
10861,57,82,1,1
10862,57,87,1,1
10863,57,94,1,1
10864,57,58,1,1
10865,57,633,1,1
10866,57,81,1,1
10867,57,119,1,1
10868,57,2418,1,1
10869,57,72,1,1
10870,57,221,1,1
10871,57,285,1,1
10872,57,1892,1,1
10873,57,3351,1,1
10874,57,3360,1,1
10875,57,544,1,1
10876,57,1866,1,1
10877,57,411,1,1
10878,57,1031,1,1
10879,57,350,1,1
10880,57,600,1,1
10881,57,3347,1,1
10882,57,3343,1,1
10883,57,92,1,1
10884,57,584,1,1
10885,57,571,1,1
10886,57,3225,1,1
10887,57,1543,1,1
10888,57,1563,1,1
10889,57,3217,1,1
10890,57,1846,1,1
10891,57,3527,-1,-1
10892,57,3692,-1,-1
10893,57,112,-1,-1
10894,57,91,-1,-1
10895,57,3600,-2,-1
10896,57,3756,-3,-1
10897,57,184,-3,-1
10898,57,3722,-5,-1
10899,57,337,-5,-1
10900,57,3700,-5,-1
10901,57,3701,-5,-1
10902,57,3710,-5,-1
10903,57,3688,-5,-1
10904,57,3778,-5,-1
10905,57,3782,-5,-1
10906,57,3730,-5,-1
10907,57,3769,-5,-1
10908,57,3709,-10,-1
10909,57,3699,-10,-1
10910,57,3612,-10,-1
10911,429,58,10,1
10912,3598,58,10,1
10913,3558,58,7,1
10914,162,58,6,1
10915,335,58,6,1
10916,980,58,5,1
10917,207,58,5,1
10918,119,58,3,1
10919,1373,58,2,1
10920,236,58,2,1
10921,307,58,2,1
10922,525,58,1,1
10923,190,58,1,1
10924,84,58,1,1
10925,115,58,1,1
10926,489,58,1,1
10927,758,58,1,1
10928,3269,58,1,1
10929,2361,58,1,1
10930,1335,58,1,1
10931,334,58,1,1
10932,493,58,1,1
10933,2363,58,1,1
10934,1375,58,1,1
10935,110,58,1,1
10936,824,58,1,1
10937,58,162,6,1
10938,58,335,6,1
10939,58,207,5,1
10940,58,3558,5,1
10941,58,980,4,1
10942,58,119,3,1
10943,58,3598,2,1
10944,58,190,1,1
10945,58,80,1,1
10946,58,1373,1,1
10947,58,236,1,1
10948,58,115,1,1
10949,58,307,1,1
10950,58,758,1,1
10951,58,3269,1,1
10952,58,2361,1,1
10953,58,1335,1,1
10954,58,334,1,1
10955,58,493,1,1
10956,58,2363,1,1
10957,58,489,1,1
10958,58,129,1,1
10959,58,1375,1,1
10960,58,824,1,1
10961,268,59,10,1
10962,266,59,9,1
10963,439,59,8,1
10964,3781,59,7,1
10965,672,59,5,1
10966,79,59,5,1
10967,739,59,5,1
10968,175,59,5,1
10969,1772,59,4,1
10970,1503,59,4,1
10971,517,59,4,1
10972,301,59,3,1
10973,548,59,3,1
10974,255,59,3,1
10975,133,59,2,1
10976,62,59,2,1
10977,2183,59,2,1
10978,292,59,1,1
10979,388,59,1,1
10980,360,59,1,1
10981,1481,59,-1,-1
10982,823,59,-2,-1
10983,59,266,5,1
10984,59,175,5,1
10985,59,739,4,1
10986,59,1772,3,1
10987,59,672,3,1
10988,59,548,3,1
10989,59,133,2,1
10990,59,1503,2,1
10991,59,2183,2,1
10992,59,79,1,1
10993,59,62,1,1
10994,59,360,1,1
10995,59,255,1,1
10996,59,517,1,1
10997,59,3751,-10,-1
10998,59,3742,-10,-1
10999,67,60,10,1
11000,3092,60,10,1
11001,2267,60,10,1
11002,3034,60,8,1
11003,3080,60,5,1
11004,257,60,3,1
11005,3692,60,3,1
11006,456,60,3,1
11007,177,60,3,1
11008,978,60,2,1
11009,1613,60,2,1
11010,1273,60,2,1
11011,205,60,2,1
11012,964,60,2,1
11013,3465,60,2,1
11014,1812,60,2,1
11015,2397,60,1,1
11016,3195,60,1,1
11017,487,60,1,1
11018,981,60,1,1
11019,3611,60,1,1
11020,2365,60,1,1
11021,504,60,1,1
11022,952,60,1,1
11023,3160,60,1,1
11024,598,60,1,1
11025,3149,60,1,1
11026,1181,60,1,1
11027,3125,60,1,1
11028,3122,60,1,1
11029,3129,60,1,1
11030,1827,60,1,1
11031,883,60,1,1
11032,1049,60,1,1
11033,3103,60,1,1
11034,3097,60,1,1
11035,3084,60,1,1
11036,1813,60,1,1
11037,3076,60,1,1
11038,60,67,10,1
11039,60,971,5,1
11040,60,205,3,1
11041,60,964,3,1
11042,60,456,3,1
11043,60,177,3,1
11044,60,2365,2,1
11045,60,1273,2,1
11046,60,2397,1,1
11047,60,3195,1,1
11048,60,981,1,1
11049,60,1850,1,1
11050,60,3611,1,1
11051,60,434,1,1
11052,60,883,1,1
11053,60,504,1,1
11054,60,952,1,1
11055,60,978,1,1
11056,60,704,1,1
11057,60,3185,1,1
11058,60,1051,1,1
11059,60,3160,1,1
11060,60,598,1,1
11061,60,3149,1,1
11062,60,1181,1,1
11063,60,3125,1,1
11064,60,3122,1,1
11065,60,3129,1,1
11066,60,1812,1,1
11067,60,1827,1,1
11068,60,3080,1,1
11069,60,3103,1,1
11070,60,3465,1,1
11071,60,3097,1,1
11072,60,3092,1,1
11073,60,3084,1,1
11074,60,2267,1,1
11075,60,1813,1,1
11076,60,3076,1,1
11077,60,3782,-10,-1
11078,3695,61,10,1
11079,3714,61,10,1
11080,101,61,8,1
11081,123,61,6,1
11082,84,61,5,1
11083,176,61,5,1
11084,115,61,3,1
11085,135,61,3,1
11086,3743,61,3,1
11087,94,61,2,1
11088,91,61,2,1
11089,165,61,2,1
11090,228,61,1,1
11091,173,61,1,1
11092,202,61,1,1
11093,2313,61,1,1
11094,236,61,1,1
11095,884,61,1,1
11096,72,61,1,1
11097,595,61,1,1
11098,1042,61,1,1
11099,3471,61,1,1
11100,63,61,1,1
11101,178,61,1,1
11102,3768,61,1,1
11103,586,61,1,1
11104,257,61,1,1
11105,1784,61,1,1
11106,144,61,1,1
11107,277,61,1,1
11108,1164,61,1,1
11109,204,61,1,1
11110,264,61,1,1
11111,305,61,1,1
11112,61,101,6,1
11113,61,123,6,1
11114,61,84,5,1
11115,61,165,5,1
11116,61,115,3,1
11117,61,178,3,1
11118,61,135,3,1
11119,61,91,2,1
11120,61,305,2,1
11121,61,228,1,1
11122,61,173,1,1
11123,61,202,1,1
11124,61,885,1,1
11125,61,2313,1,1
11126,61,236,1,1
11127,61,94,1,1
11128,61,884,1,1
11129,61,595,1,1
11130,61,1042,1,1
11131,61,3471,1,1
11132,61,932,1,1
11133,61,72,1,1
11134,61,586,1,1
11135,61,257,1,1
11136,61,1784,1,1
11137,61,144,1,1
11138,61,1780,1,1
11139,61,277,1,1
11140,61,1164,1,1
11141,61,204,1,1
11142,61,264,1,1
11143,61,3768,-10,-1
11144,898,62,8,1
11145,335,62,7,1
11146,3781,62,5,1
11147,175,62,5,1
11148,800,62,4,1
11149,104,62,2,1
11150,1550,62,2,1
11151,3766,62,2,1
11152,208,62,2,1
11153,391,62,2,1
11154,654,62,2,1
11155,1783,62,1,1
11156,198,62,1,1
11157,521,62,1,1
11158,176,62,1,1
11159,83,62,1,1
11160,536,62,1,1
11161,2482,62,1,1
11162,1094,62,1,1
11163,1082,62,1,1
11164,717,62,1,1
11165,564,62,1,1
11166,1221,62,1,1
11167,2452,62,1,1
11168,844,62,1,1
11169,223,62,1,1
11170,222,62,1,1
11171,62,898,8,1
11172,62,335,5,1
11173,62,1550,5,1
11174,62,175,5,1
11175,62,800,4,1
11176,62,104,2,1
11177,62,391,2,1
11178,62,83,2,1
11179,62,654,2,1
11180,62,1783,1,1
11181,62,521,1,1
11182,62,208,1,1
11183,62,874,1,1
11184,62,536,1,1
11185,62,2482,1,1
11186,62,1094,1,1
11187,62,1082,1,1
11188,62,717,1,1
11189,62,564,1,1
11190,62,1221,1,1
11191,62,2452,1,1
11192,62,844,1,1
11193,62,223,1,1
11194,62,222,1,1
11195,62,3782,-10,-1
11196,62,3781,-10,-1
11197,62,176,-10,-1
11198,103,63,5,1
11199,2335,63,4,1
11200,280,63,4,1
11201,278,63,4,1
11202,952,63,3,1
11203,2435,63,3,1
11204,765,63,3,1
11205,3513,63,3,1
11206,113,63,3,1
11207,97,63,3,1
11208,232,63,3,1
11209,125,63,3,1
11210,191,63,3,1
11211,268,63,3,1
11212,529,63,3,1
11213,3405,63,2,1
11214,2292,63,2,1
11215,86,63,2,1
11216,823,63,2,1
11217,195,63,2,1
11218,69,63,2,1
11219,1350,63,2,1
11220,497,63,1,1
11221,1073,63,1,1
11222,1589,63,1,1
11223,245,63,1,1
11224,374,63,1,1
11225,2416,63,1,1
11226,375,63,1,1
11227,85,63,1,1
11228,93,63,1,1
11229,80,63,1,1
11230,154,63,1,1
11231,134,63,1,1
11232,490,63,1,1
11233,697,63,1,1
11234,284,63,1,1
11235,3581,63,1,1
11236,132,63,1,1
11237,2815,63,1,1
11238,63,268,3,1
11239,63,191,3,1
11240,63,125,3,1
11241,63,85,3,1
11242,63,3513,2,1
11243,63,241,2,1
11244,63,1069,2,1
11245,63,195,2,1
11246,63,69,2,1
11247,63,3405,1,1
11248,63,765,1,1
11249,63,2428,1,1
11250,63,2429,1,1
11251,63,901,1,1
11252,63,278,1,1
11253,63,3408,1,1
11254,63,2292,1,1
11255,63,280,1,1
11256,63,2415,1,1
11257,63,519,1,1
11258,63,1553,1,1
11259,63,1199,1,1
11260,63,154,1,1
11261,63,86,1,1
11262,63,113,1,1
11263,63,80,1,1
11264,63,134,1,1
11265,63,697,1,1
11266,63,699,1,1
11267,63,529,1,1
11268,63,132,1,1
11269,63,3543,-1,-1
11270,63,175,-1,-1
11271,63,3593,-2,-1
11272,158,64,5,1
11273,112,64,5,1
11274,915,64,4,1
11275,271,64,3,1
11276,1270,64,2,1
11277,1938,64,2,1
11278,448,64,2,1
11279,139,64,2,1
11280,83,64,2,1
11281,483,64,1,1
11282,69,64,1,1
11283,587,64,1,1
11284,1257,64,1,1
11285,255,64,1,1
11286,76,64,1,1
11287,254,64,1,1
11288,144,64,1,1
11289,515,64,1,1
11290,154,64,1,1
11291,2681,64,1,1
11292,174,64,1,1
11293,1403,64,1,1
11294,2070,64,1,1
11295,1459,64,1,1
11296,466,64,1,1
11297,785,64,1,1
11298,861,64,1,1
11299,108,64,1,1
11300,340,64,1,1
11301,3748,64,1,1
11302,1247,64,1,1
11303,1650,64,1,1
11304,129,64,1,1
11305,1661,64,1,1
11306,2543,64,1,1
11307,1983,64,1,1
11308,849,64,1,1
11309,64,164,5,1
11310,64,112,5,1
11311,64,243,2,1
11312,64,271,2,1
11313,64,1270,2,1
11314,64,1938,2,1
11315,64,2017,2,1
11316,64,83,2,1
11317,64,139,2,1
11318,64,587,1,1
11319,64,65,1,1
11320,64,1257,1,1
11321,64,2158,1,1
11322,64,255,1,1
11323,64,76,1,1
11324,64,254,1,1
11325,64,144,1,1
11326,64,515,1,1
11327,64,154,1,1
11328,64,2681,1,1
11329,64,174,1,1
11330,64,1403,1,1
11331,64,2070,1,1
11332,64,1459,1,1
11333,64,466,1,1
11334,64,861,1,1
11335,64,108,1,1
11336,64,925,1,1
11337,64,340,1,1
11338,64,1247,1,1
11339,64,129,1,1
11340,64,1661,1,1
11341,64,2543,1,1
11342,64,1983,1,1
11343,64,1932,1,1
11344,64,849,1,1
11345,64,3782,-1,-1
11346,64,3750,-10,-1
11347,64,3774,-10,-1
11348,64,3748,-10,-1
11349,99,65,10,1
11350,1455,65,5,1
11351,100,65,3,1
11352,142,65,3,1
11353,481,65,3,1
11354,2850,65,2,1
11355,158,65,2,1
11356,123,65,1,1
11357,189,65,1,1
11358,305,65,1,1
11359,69,65,1,1
11360,685,65,1,1
11361,408,65,1,1
11362,2855,65,1,1
11363,2593,65,1,1
11364,82,65,1,1
11365,132,65,1,1
11366,96,65,1,1
11367,512,65,1,1
11368,1448,65,1,1
11369,1299,65,1,1
11370,97,65,1,1
11371,737,65,1,1
11372,482,65,1,1
11373,1719,65,1,1
11374,252,65,1,1
11375,1472,65,1,1
11376,65,1241,5,1
11377,65,142,3,1
11378,65,100,2,1
11379,65,123,2,1
11380,65,97,2,1
11381,65,158,2,1
11382,65,99,2,1
11383,65,481,2,1
11384,65,1455,1,1
11385,65,69,1,1
11386,65,685,1,1
11387,65,2850,1,1
11388,65,408,1,1
11389,65,2855,1,1
11390,65,2593,1,1
11391,65,82,1,1
11392,65,132,1,1
11393,65,96,1,1
11394,65,1448,1,1
11395,65,1299,1,1
11396,65,1645,1,1
11397,65,737,1,1
11398,65,482,1,1
11399,65,1719,1,1
11400,65,252,1,1
11401,65,1472,1,1
11402,65,3781,-2,-1
11403,315,66,3,1
11404,86,66,2,1
11405,101,66,2,1
11406,158,66,2,1
11407,68,66,2,1
11408,587,66,2,1
11409,1288,66,2,1
11410,255,66,2,1
11411,614,66,2,1
11412,1067,66,1,1
11413,421,66,1,1
11414,129,66,1,1
11415,1362,66,1,1
11416,1842,66,1,1
11417,640,66,1,1
11418,94,66,1,1
11419,751,66,1,1
11420,745,66,1,1
11421,295,66,1,1
11422,452,66,1,1
11423,135,66,1,1
11424,3464,66,1,1
11425,1326,66,1,1
11426,84,66,1,1
11427,410,66,1,1
11428,136,66,1,1
11429,987,66,1,1
11430,259,66,1,1
11431,1149,66,1,1
11432,1759,66,1,1
11433,109,66,1,1
11434,633,66,1,1
11435,359,66,1,1
11436,69,66,1,1
11437,134,66,1,1
11438,254,66,1,1
11439,210,66,1,1
11440,78,66,1,1
11441,1602,66,1,1
11442,1289,66,1,1
11443,2799,66,1,1
11444,1287,66,1,1
11445,1729,66,1,1
11446,66,745,10,1
11447,66,69,4,1
11448,66,255,3,1
11449,66,86,2,1
11450,66,101,2,1
11451,66,68,2,1
11452,66,587,2,1
11453,66,254,2,1
11454,66,78,2,1
11455,66,315,2,1
11456,66,614,2,1
11457,66,1067,1,1
11458,66,421,1,1
11459,66,1362,1,1
11460,66,1842,1,1
11461,66,640,1,1
11462,66,94,1,1
11463,66,751,1,1
11464,66,295,1,1
11465,66,2246,1,1
11466,66,452,1,1
11467,66,135,1,1
11468,66,3464,1,1
11469,66,84,1,1
11470,66,410,1,1
11471,66,136,1,1
11472,66,987,1,1
11473,66,1326,1,1
11474,66,259,1,1
11475,66,1149,1,1
11476,66,1759,1,1
11477,66,109,1,1
11478,66,633,1,1
11479,66,158,1,1
11480,66,359,1,1
11481,66,134,1,1
11482,66,1288,1,1
11483,66,210,1,1
11484,66,1602,1,1
11485,66,1289,1,1
11486,66,2799,1,1
11487,66,1287,1,1
11488,66,1729,1,1
11489,813,67,10,1
11490,1806,67,10,1
11491,3514,67,10,1
11492,123,67,7,1
11493,2261,67,5,1
11494,295,67,4,1
11495,1363,67,3,1
11496,456,67,3,1
11497,590,67,3,1
11498,1865,67,2,1
11499,883,67,2,1
11500,176,67,2,1
11501,598,67,1,1
11502,1536,67,1,1
11503,3120,67,1,1
11504,880,67,1,1
11505,1827,67,1,1
11506,3098,67,1,1
11507,2271,67,1,1
11508,2296,67,1,1
11509,1050,67,1,1
11510,1530,67,1,1
11511,3028,67,1,1
11512,1167,67,1,1
11513,1803,67,1,1
11514,1802,67,1,1
11515,1104,67,1,1
11516,626,67,1,1
11517,165,67,1,1
11518,124,67,-1,-1
11519,67,813,10,1
11520,67,456,4,1
11521,67,295,4,1
11522,67,1363,3,1
11523,67,1865,2,1
11524,67,883,2,1
11525,67,880,2,1
11526,67,2261,2,1
11527,67,1802,2,1
11528,67,176,2,1
11529,67,177,1,1
11530,67,598,1,1
11531,67,1536,1,1
11532,67,3120,1,1
11533,67,1827,1,1
11534,67,3098,1,1
11535,67,2271,1,1
11536,67,2296,1,1
11537,67,1050,1,1
11538,67,123,1,1
11539,67,1530,1,1
11540,67,1806,1,1
11541,67,3514,1,1
11542,67,3028,1,1
11543,67,1803,1,1
11544,67,1167,1,1
11545,67,590,1,1
11546,67,626,1,1
11547,67,1104,1,1
11548,67,3023,1,1
11549,67,165,1,1
11550,67,3780,-10,-1
11551,67,3779,-10,-1
11552,67,3777,-10,-1
11553,67,3776,-10,-1
11554,67,3778,-10,-1
11555,67,3512,-10,-1
11556,67,3782,-10,-1
11557,67,407,-10,-1
11558,2170,68,10,1
11559,797,68,5,1
11560,231,68,5,1
11561,196,68,3,1
11562,97,68,3,1
11563,2176,68,2,1
11564,203,68,2,1
11565,170,68,2,1
11566,197,68,2,1
11567,1756,68,2,1
11568,369,68,2,1
11569,276,68,2,1
11570,141,68,2,1
11571,116,68,2,1
11572,234,68,2,1
11573,158,68,2,1
11574,452,68,2,1
11575,1301,68,2,1
11576,2162,68,2,1
11577,2240,68,1,1
11578,1779,68,1,1
11579,316,68,1,1
11580,1759,68,1,1
11581,1493,68,1,1
11582,1494,68,1,1
11583,1758,68,1,1
11584,2195,68,1,1
11585,799,68,1,1
11586,96,68,1,1
11587,1757,68,1,1
11588,160,68,1,1
11589,2873,68,1,1
11590,89,68,1,1
11591,257,68,1,1
11592,1317,68,1,1
11593,622,68,1,1
11594,738,68,1,1
11595,1751,68,1,1
11596,486,68,1,1
11597,1143,68,1,1
11598,265,68,1,1
11599,856,68,1,1
11600,256,68,1,1
11601,2862,68,1,1
11602,2860,68,1,1
11603,1748,68,1,1
11604,2849,68,1,1
11605,3728,68,1,1
11606,2846,68,1,1
11607,2175,68,1,1
11608,145,68,1,1
11609,69,68,1,1
11610,2168,68,1,1
11611,2152,68,1,1
11612,255,68,1,1
11613,1484,68,1,1
11614,685,68,1,1
11615,3770,68,1,1
11616,938,68,1,1
11617,155,68,1,1
11618,737,68,1,1
11619,228,68,-1,-1
11620,1568,68,-10,-1
11621,68,231,5,1
11622,68,97,3,1
11623,68,196,3,1
11624,68,1301,3,1
11625,68,170,2,1
11626,68,197,2,1
11627,68,1756,2,1
11628,68,486,2,1
11629,68,369,2,1
11630,68,234,2,1
11631,68,1747,2,1
11632,68,452,2,1
11633,68,345,2,1
11634,68,2240,1,1
11635,68,1779,1,1
11636,68,316,1,1
11637,68,2176,1,1
11638,68,1759,1,1
11639,68,203,1,1
11640,68,1494,1,1
11641,68,1758,1,1
11642,68,2195,1,1
11643,68,799,1,1
11644,68,96,1,1
11645,68,1757,1,1
11646,68,160,1,1
11647,68,2873,1,1
11648,68,89,1,1
11649,68,257,1,1
11650,68,1317,1,1
11651,68,622,1,1
11652,68,738,1,1
11653,68,1751,1,1
11654,68,1143,1,1
11655,68,265,1,1
11656,68,2182,1,1
11657,68,856,1,1
11658,68,256,1,1
11659,68,2862,1,1
11660,68,2860,1,1
11661,68,276,1,1
11662,68,1748,1,1
11663,68,2849,1,1
11664,68,3728,1,1
11665,68,141,1,1
11666,68,116,1,1
11667,68,2846,1,1
11668,68,938,1,1
11669,68,145,1,1
11670,68,69,1,1
11671,68,2168,1,1
11672,68,2152,1,1
11673,68,255,1,1
11674,68,1484,1,1
11675,68,2170,1,1
11676,68,2120,1,1
11677,68,685,1,1
11678,68,2162,1,1
11679,68,155,1,1
11680,68,737,1,1
11681,68,797,-1,-1
11682,68,3770,-10,-1
11683,278,69,5,1
11684,148,69,4,1
11685,359,69,3,1
11686,189,69,3,1
11687,97,69,3,1
11688,132,69,3,1
11689,426,69,2,1
11690,1766,69,2,1
11691,1307,69,2,1
11692,345,69,2,1
11693,141,69,2,1
11694,113,69,1,1
11695,195,69,1,1
11696,965,69,1,1
11697,590,69,1,1
11698,139,69,1,1
11699,105,69,1,1
11700,116,69,1,1
11701,107,69,1,1
11702,2174,69,1,1
11703,276,69,1,1
11704,74,69,1,1
11705,1139,69,1,1
11706,231,69,1,1
11707,370,69,1,1
11708,155,69,1,1
11709,210,69,1,1
11710,202,69,1,1
11711,3743,69,1,1
11712,490,69,-1,-1
11713,69,132,3,1
11714,69,278,2,1
11715,69,1766,2,1
11716,69,195,1,1
11717,69,965,1,1
11718,69,113,1,1
11719,69,697,1,1
11720,69,139,1,1
11721,69,359,1,1
11722,69,105,1,1
11723,69,426,1,1
11724,69,189,1,1
11725,69,257,1,1
11726,69,3565,1,1
11727,69,1307,1,1
11728,69,116,1,1
11729,69,2174,1,1
11730,69,276,1,1
11731,69,74,1,1
11732,69,345,1,1
11733,69,97,1,1
11734,69,107,1,1
11735,69,141,1,1
11736,69,231,1,1
11737,69,370,1,1
11738,69,155,1,1
11739,69,148,1,1
11740,69,210,1,1
11741,69,202,1,1
11742,69,3758,-1,-1
11743,69,490,-1,-1
11744,69,3781,-1,-1
11745,69,3566,-1,-1
11746,69,3743,-1,-1
11747,295,70,10,1
11748,242,70,10,1
11749,744,70,10,1
11750,967,70,8,1
11751,219,70,8,1
11752,348,70,8,1
11753,456,70,5,1
11754,1232,70,5,1
11755,1790,70,3,1
11756,741,70,3,1
11757,2968,70,2,1
11758,953,70,1,1
11759,2233,70,1,1
11760,1330,70,1,1
11761,485,70,1,1
11762,2222,70,1,1
11763,799,70,1,1
11764,70,242,8,1
11765,70,967,8,1
11766,70,348,8,1
11767,70,744,7,1
11768,70,295,5,1
11769,70,1790,3,1
11770,70,1232,3,1
11771,70,485,3,1
11772,70,799,3,1
11773,70,456,2,1
11774,70,741,2,1
11775,70,953,1,1
11776,70,2233,1,1
11777,70,2968,1,1
11778,70,1330,1,1
11779,70,2222,1,1
11780,261,71,10,1
11781,415,71,5,1
11782,117,71,4,1
11783,221,71,4,1
11784,545,71,4,1
11785,287,71,3,1
11786,934,71,3,1
11787,131,71,3,1
11788,829,71,2,1
11789,3482,71,2,1
11790,114,71,2,1
11791,2767,71,2,1
11792,2760,71,2,1
11793,1717,71,2,1
11794,76,71,2,1
11795,323,71,2,1
11796,180,71,2,1
11797,3346,71,1,1
11798,153,71,1,1
11799,895,71,1,1
11800,649,71,1,1
11801,279,71,1,1
11802,291,71,1,1
11803,157,71,1,1
11804,1837,71,1,1
11805,218,71,1,1
11806,1474,71,1,1
11807,112,71,1,1
11808,2761,71,1,1
11809,631,71,1,1
11810,283,71,1,1
11811,506,71,1,1
11812,1475,71,1,1
11813,446,71,1,1
11814,567,71,1,1
11815,98,71,1,1
11816,361,71,-2,-1
11817,71,261,8,1
11818,71,117,5,1
11819,71,415,5,1
11820,71,221,4,1
11821,71,934,3,1
11822,71,829,2,1
11823,71,218,2,1
11824,71,3482,2,1
11825,71,1475,2,1
11826,71,76,2,1
11827,71,323,2,1
11828,71,3346,1,1
11829,71,153,1,1
11830,71,895,1,1
11831,71,649,1,1
11832,71,279,1,1
11833,71,291,1,1
11834,71,157,1,1
11835,71,1837,1,1
11836,71,114,1,1
11837,71,545,1,1
11838,71,2760,1,1
11839,71,1474,1,1
11840,71,112,1,1
11841,71,2761,1,1
11842,71,631,1,1
11843,71,283,1,1
11844,71,506,1,1
11845,71,1278,1,1
11846,71,131,1,1
11847,71,446,1,1
11848,71,567,1,1
11849,71,180,1,1
11850,71,98,1,1
11851,71,2448,1,1
11852,71,361,-3,-1
11853,123,72,9,1
11854,119,72,7,1
11855,111,72,4,1
11856,81,72,3,1
11857,206,72,2,1
11858,162,72,2,1
11859,84,72,2,1
11860,462,72,2,1
11861,82,72,2,1
11862,155,72,2,1
11863,170,72,2,1
11864,102,72,2,1
11865,171,72,2,1
11866,1053,72,2,1
11867,527,72,1,1
11868,525,72,1,1
11869,3345,72,1,1
11870,3590,72,1,1
11871,94,72,1,1
11872,115,72,1,1
11873,261,72,1,1
11874,226,72,1,1
11875,493,72,1,1
11876,87,72,1,1
11877,459,72,1,1
11878,96,72,1,1
11879,154,72,1,1
11880,213,72,1,1
11881,135,72,1,1
11882,882,72,1,1
11883,1055,72,1,1
11884,330,72,1,1
11885,1050,72,1,1
11886,198,72,1,1
11887,122,72,1,1
11888,331,72,1,1
11889,91,72,1,1
11890,176,72,1,1
11891,277,72,1,1
11892,227,72,1,1
11893,812,72,1,1
11894,2335,72,-1,-1
11895,187,72,-1,-1
11896,72,119,7,1
11897,72,882,4,1
11898,72,111,4,1
11899,72,81,3,1
11900,72,206,2,1
11901,72,162,2,1
11902,72,84,2,1
11903,72,462,2,1
11904,72,82,2,1
11905,72,213,2,1
11906,72,102,2,1
11907,72,171,2,1
11908,72,1053,2,1
11909,72,1050,2,1
11910,72,331,2,1
11911,72,94,2,1
11912,72,221,1,1
11913,72,527,1,1
11914,72,525,1,1
11915,72,3345,1,1
11916,72,87,1,1
11917,72,3341,1,1
11918,72,3590,1,1
11919,72,115,1,1
11920,72,727,1,1
11921,72,261,1,1
11922,72,226,1,1
11923,72,493,1,1
11924,72,459,1,1
11925,72,96,1,1
11926,72,155,1,1
11927,72,154,1,1
11928,72,135,1,1
11929,72,170,1,1
11930,72,1055,1,1
11931,72,330,1,1
11932,72,198,1,1
11933,72,122,1,1
11934,72,91,1,1
11935,72,277,1,1
11936,72,227,1,1
11937,72,812,1,1
11938,72,2335,-1,-1
11939,72,3773,-1,-1
11940,72,123,-1,-1
11941,72,3703,-10,-1
11942,72,176,-10,-1
11943,72,3782,-10,-1
11944,72,3642,-10,-1
11945,3782,73,10,1
11946,1262,73,5,1
11947,1258,73,5,1
11948,311,73,5,1
11949,1604,73,4,1
11950,1447,73,3,1
11951,388,73,2,1
11952,1647,73,2,1
11953,1619,73,2,1
11954,130,73,2,1
11955,624,73,1,1
11956,1126,73,1,1
11957,823,73,1,1
11958,2856,73,1,1
11959,366,73,1,1
11960,292,73,1,1
11961,1086,73,1,1
11962,167,73,1,1
11963,73,1016,6,1
11964,73,1262,5,1
11965,73,130,4,1
11966,73,1258,3,1
11967,73,1447,2,1
11968,73,1647,2,1
11969,73,1619,2,1
11970,73,1604,2,1
11971,73,624,1,1
11972,73,1126,1,1
11973,73,1401,1,1
11974,73,1086,1,1
11975,73,167,1,1
11976,73,311,1,1
11977,77,74,3,1
11978,209,74,3,1
11979,211,74,3,1
11980,168,74,3,1
11981,151,74,2,1
11982,325,74,2,1
11983,215,74,2,1
11984,94,74,1,1
11985,84,74,1,1
11986,197,74,1,1
11987,3464,74,1,1
11988,265,74,1,1
