,source,target,weight,BinaryWeight
14990,2020,506,2,1
14991,2020,1629,6,1
14992,1629,2020,6,1
14993,2218,739,-3,-1
14994,2580,2769,1,1
14995,2788,1981,3,1
14996,2772,2755,1,1
14997,2755,2772,1,1
14998,1981,739,-3,-1
14999,1687,2570,5,1
15000,1687,2486,3,1
15001,2218,365,-3,-1
15002,2247,2737,2,1
15003,2737,2247,2,1
15004,2774,1981,2,1
15005,2570,2247,1,1
15006,1981,2774,2,1
15007,1981,2788,4,1
15008,2570,1993,6,1
15009,2570,1522,3,1
15010,2266,2790,1,1
15011,2790,2266,1,1
15012,2790,2791,1,1
15013,2791,2790,1,1
15014,2505,2790,1,1
15015,2790,2505,1,1
15016,2787,2792,2,1
15017,2792,2787,5,1
15018,1522,2570,3,1
15019,2433,2591,1,1
15020,2580,2793,1,1
15021,2766,56,-1,-1
15022,2535,1629,1,1
15023,1629,2535,1,1
15024,2793,2580,1,1
15025,2755,18,1,1
15026,2786,26,1,1
15027,2793,2794,1,1
15028,1293,1756,2,1
15029,2795,1907,1,1
15030,505,1290,-5,-1
15031,2738,2778,1,1
15032,2778,2738,1,1
15033,2669,864,3,1
15034,864,2669,1,1
15035,2790,2798,1,1
15036,2798,2790,1,1
15037,2602,2677,2,1
15038,2797,1981,1,1
15039,2794,2793,1,1
15040,2166,264,1,1
15041,264,2166,1,1
15042,2799,1907,1,1
15043,2166,2765,2,1
15044,2166,2677,1,1
15045,2020,2214,2,1
15046,2637,2377,10,1
15047,2077,2786,1,1
15048,1981,2752,1,1
15049,1981,2790,1,1
15050,2790,2752,1,1
15051,2752,2790,1,1
15052,2752,1981,1,1
15053,2433,2800,1,1
15054,2790,1760,1,1
15055,1760,2790,1,1
15056,2787,69,2,1
15057,1689,2801,1,1
15058,69,2787,2,1
15059,2668,2790,1,1
15060,1950,2196,1,1
15061,2802,1907,1,1
15062,2591,2433,2,1
15063,1981,2623,1,1
15064,2623,1981,1,1
15065,2218,159,-3,-1
15066,1629,1685,1,1
15067,26,2782,1,1
15068,1647,1943,2,1
15069,1943,1647,2,1
15070,2804,1907,1,1
15071,2796,1907,2,1
15072,2218,2805,-10,-1
15073,2787,2806,1,1
15074,2801,593,-3,-1
15075,864,2677,2,1
15076,2755,2807,1,1
15077,2807,2755,1,1
15078,1981,2808,1,1
15079,2790,2712,1,1
15080,2247,2570,1,1
15081,2712,2790,1,1
15082,1240,1757,2,1
15083,1240,1521,3,1
15084,2790,2668,1,1
15085,2810,2790,1,1
15086,2810,2669,1,1
15087,1853,2439,2,1
15088,2247,2677,1,1
15089,2247,1983,5,1
15090,2751,2811,1,1
15091,2811,2751,1,1
15092,2670,1764,1,1
15093,1764,2670,1,1
15094,2710,2812,1,1
15095,2812,2710,1,1
15096,1571,2801,1,1
15097,2218,613,-3,-1
15098,2809,1907,1,1
15099,2766,2813,1,1
15100,2813,2766,1,1
15101,2166,1981,10,1
15102,2587,2814,1,1
15103,2369,1907,1,1
15104,2669,2810,1,1
15105,1907,2815,2,1
15106,2632,264,1,1
15107,2738,2810,-1,-1
15108,2803,1981,1,1
15109,2790,2801,3,1
15110,2814,2587,1,1
15111,2218,591,-3,-1
15112,41,2755,2,1
15113,41,1521,2,1
15114,41,45,5,1
15115,41,2166,1,1
15116,2677,2778,1,1
15117,2778,2677,1,1
15118,1981,2803,2,1
15119,2810,321,-10,-1
15120,2790,2810,-1,-1
15121,2707,2545,2,1
15122,321,2810,-10,-1
15123,2460,1853,1,1
15124,264,2632,1,1
15125,2433,2794,1,1
15126,2794,2433,1,1
15127,2677,500,2,1
15128,500,2677,2,1
15129,2809,2328,1,1
15130,2328,2809,1,1
15131,2816,2328,3,1
15132,2328,2816,2,1
15133,2766,2817,1,1
15134,506,2637,1,1
15135,1907,1341,-10,-1
15136,1907,2637,2,1
15137,2637,1907,2,1
15138,2637,1981,4,1
15139,2218,2738,2,1
15140,2738,2218,2,1
15141,1568,1764,3,1
15142,1764,1568,3,1
15143,1981,2819,1,1
15144,2442,1981,2,1
15145,2801,1847,2,1
15146,1847,2801,2,1
15147,2819,1981,1,1
15148,1981,2442,4,1
15149,202,2820,1,1
15150,202,1230,1,1
15151,2801,1571,2,1
15152,1981,2355,1,1
15153,1981,1986,7,1
15154,2695,2821,1,1
15155,2790,1981,1,1
15156,1981,2822,3,1
15157,2790,2824,1,1
15158,2824,2790,1,1
15159,2823,2790,2,1
15160,2821,195,-1,-1
15161,2790,2825,1,1
15162,829,1800,1,1
15163,1629,2826,1,1
15164,2826,1629,10,1
15165,1629,896,3,1
15166,2801,2827,1,1
15167,2827,2801,1,1
15168,2828,2821,-10,-1
15169,1870,1629,2,1
15170,1629,1870,2,1
15171,1981,2780,2,1
15172,2780,1981,3,1
15173,1629,1687,1,1
15174,1687,1629,3,1
15175,2580,2817,2,1
15176,2801,41,1,1
15177,41,2801,1,1
15178,2821,1981,-9,-1
15179,1998,2821,-10,-1
15180,2821,2632,-10,-1
15181,2632,2821,-10,-1
15182,2808,2632,10,1
15183,2632,2020,1,1
15184,2801,18,-10,-1
15185,2808,1764,1,1
15186,1764,2808,1,1
15187,2020,2828,-5,-1
15188,1981,2826,2,1
15189,2826,1981,10,1
15190,1764,2819,1,1
15191,1293,18,-10,-1
15192,1756,2765,1,1
15193,452,2713,1,1
15194,1981,2818,1,1
15195,2818,1981,1,1
15196,264,1773,5,1
15197,1768,505,1,1
15198,1981,2821,-10,-1
15199,2672,2657,1,1
15200,2657,2672,1,1
15201,2096,1839,6,1
15202,2672,2550,4,1
15203,1839,2096,6,1
15204,2738,2166,2,1
15205,2829,2669,1,1
15206,2602,2112,7,1
15207,452,2830,1,1
15208,2112,2602,7,1
15209,2112,1144,1,1
15210,523,1580,1,1
15211,2801,2790,3,1
15212,2328,2831,1,1
15213,2831,2328,1,1
15214,2279,587,-3,-1
15215,506,2833,1,1
15216,2833,506,1,1
15217,1576,2834,1,1
15218,2834,1576,1,1
15219,98,1853,2,1
15220,1456,2110,1,1
15221,2632,2835,1,1
15222,1853,98,3,1
15223,1853,2836,1,1
15224,2836,1853,1,1
15225,2580,2837,1,1
15226,2247,2835,1,1
15227,2835,2247,1,1
15228,2837,2580,1,1
15229,1756,1970,-8,-1
15230,2550,2672,4,1
15231,1769,1293,3,1
15232,1769,1230,1,1
15233,1769,2677,1,1
15234,1981,2838,1,1
15235,2838,1981,1,1
15236,1981,2589,1,1
15237,2655,1970,-10,-1
15238,264,2801,1,1
15239,1998,1293,5,1
15240,202,2754,-10,-1
15241,2840,2833,1,1
15242,2833,2840,1,1
15243,2833,2754,-10,-1
15244,2359,483,-10,-1
15245,1998,2833,1,1
15246,2833,1998,1,1
15247,1769,202,1,1
15248,2738,202,1,1
15249,2820,202,1,1
15250,2702,2587,1,1
15251,26,2814,1,1
15252,2218,1786,1,1
15253,2677,864,2,1
15254,2819,1496,-1,-1
15255,2819,821,-1,-1
15256,2819,587,-1,-1
15257,896,1629,5,1
15258,2218,1059,-3,-1
15259,2830,452,1,1
15260,451,2727,1,1
15261,2727,451,1,1
15262,1853,896,1,1
15263,896,1853,1,1
15264,2834,2842,1,1
15265,2842,2834,1,1
15266,2016,2527,-10,-1
15267,1764,2359,3,1
15268,2359,1764,3,1
15269,1853,2461,2,1
15270,2128,1203,1,1
15271,83,2146,1,1
15272,2672,2669,4,1
15273,83,1444,2,1
15274,83,69,1,1
15275,2247,2843,1,1
15276,2166,2738,2,1
15277,2016,2839,1,1
15278,1853,2822,1,1
15279,2204,2738,1,1
15280,1907,2028,2,1
15281,2822,1853,1,1
15282,2738,2204,1,1
15283,1876,2433,3,1
15284,2433,1876,3,1
15285,2846,2801,1,1
15286,2819,167,-1,-1
15287,2433,2313,3,1
15288,2845,2294,4,1
15289,2294,2845,4,1
15290,2846,375,1,1
15291,2283,2592,5,1
15292,2592,2283,2,1
15293,2847,1907,1,1
15294,2723,2848,2,1
15295,2848,2723,5,1
15296,2484,2527,-10,-1
15297,2580,2674,1,1
15298,2817,2580,4,1
15299,2128,1293,1,1
15300,1293,2128,1,1
15301,2545,2654,1,1
15302,2654,2545,1,1
15303,2817,1907,2,1
15304,2817,2766,1,1
15305,2077,2850,1,1
15306,2850,2077,2,1
15307,896,132,5,1
15308,2346,2672,3,1
15309,2822,2672,1,1
15310,2823,2218,-10,-1
15311,2580,1907,5,1
15312,2823,2580,-10,-1
15313,864,1907,10,1
15314,1764,2823,-10,-1
15315,2346,2823,-10,-1
15316,2302,2823,-10,-1
15317,2819,716,-1,-1
15318,2279,2778,1,1
15319,2778,2279,1,1
15320,2817,2592,1,1
15321,2592,2817,1,1
15322,69,83,1,1
15323,2218,1166,-3,-1
15324,26,2851,1,1
15325,2851,26,1,1
15326,864,1166,-10,-1
15327,2829,864,1,1
15328,2580,2852,1,1
15329,2580,2823,-10,-1
15330,864,2829,-10,-1
15331,2218,334,-3,-1
15332,2819,334,-1,-1
15333,864,2646,-10,-1
15334,2829,2853,1,1
15335,2819,987,-1,-1
15336,2669,1971,7,1
15337,2854,1907,1,1
15338,2839,2016,1,1
15339,2839,217,-1,-1
15340,2580,2771,1,1
15341,83,1435,1,1
15342,83,2090,1,1
15343,2856,1907,1,1
15344,2218,538,-7,-1
15345,1981,2781,1,1
15346,2781,1981,1,1
15347,2247,2669,3,1
15348,2815,1907,1,1
15349,1369,2851,1,1
15350,2851,1369,3,1
15351,2815,2751,1,1
15352,1764,5,2,1
15353,5,1764,3,1
15354,896,864,2,1
15355,2247,2545,3,1
15356,2545,2247,3,1
15357,2751,2815,2,1
15358,2545,864,1,1
15359,864,2545,1,1
15360,2819,159,-1,-1
15361,2819,593,-1,-1
15362,2279,1500,-10,-1
15363,2819,180,-1,-1
15364,2819,1623,-1,-1
15365,2819,853,-1,-1
15366,2819,734,-1,-1
15367,2819,1657,-1,-1
15368,2819,1746,-1,-1
15369,2819,2625,-1,-1
15370,2790,2823,1,1
15371,2754,202,-10,-1
15372,2754,2833,-10,-1
15373,2852,2857,1,1
15374,2857,2852,1,1
15375,452,26,7,1
15376,2580,2857,1,1
15377,2857,2580,1,1
15378,2819,747,-1,-1
15379,2819,741,-1,-1
15380,2819,797,-1,-1
15381,2819,890,-1,-1
15382,2819,956,-1,-1
15383,2801,2846,2,1
15384,815,1876,2,1
15385,2580,2858,1,1
15386,2858,2580,1,1
15387,1981,1603,1,1
15388,1981,2859,1,1
15389,2028,2338,1,1
15390,2803,2128,2,1
15391,2128,2803,3,1
15392,2845,1764,1,1
15393,1764,2845,1,1
15394,2843,1764,1,1
15395,2860,2790,1,1
15396,1293,2862,1,1
15397,2862,1293,1,1
15398,2816,2852,1,1
15399,2852,2816,1,1
15400,2801,2446,-10,-1
15401,2819,346,-1,-1
15402,2817,2446,-4,-1
15403,2819,2863,-1,-1
15404,2819,694,-1,-1
15405,2369,2580,1,1
15406,2819,1121,-1,-1
15407,1541,1981,2,1
15408,2786,2077,2,1
15409,2153,1764,2,1
15410,1764,2153,1,1
15411,2852,1907,1,1
15412,1541,2865,1,1
15413,2369,2852,1,1
15414,2852,2369,1,1
15415,2793,1907,3,1
15416,2861,2864,1,1
15417,2803,2727,1,1
15418,2864,2861,3,1
15419,2580,2369,2,1
15420,1231,2861,-10,-1
15421,2865,1541,1,1
15422,2727,2803,1,1
15423,1981,2865,2,1
15424,2865,1981,2,1
15425,1764,2866,1,1
15426,2866,1764,1,1
15427,1981,2867,1,1
15428,2867,1981,1,1
15429,2848,2868,-10,-1
15430,2819,1281,-1,-1
15431,2819,538,-1,-1
15432,26,2869,1,1
15433,2790,2870,1,1
15434,2870,2790,2,1
15435,2748,2864,1,1
15436,2870,26,1,1
15437,864,1769,2,1
15438,2218,2025,-5,-1
15439,2819,557,-1,-1
15440,1310,1800,-10,-1
15441,2247,2870,1,1
15442,2870,2247,1,1
15443,2669,452,1,1
15444,2348,52,1,1
15445,2214,2669,1,1
15446,2669,2214,1,1
15447,52,2348,1,1
15448,2247,2746,1,1
15449,2746,2247,1,1
15450,2872,1907,1,1
15451,1585,1341,10,1
15452,2580,18,1,1
15453,2580,2789,3,1
15454,2789,2580,3,1
15455,2771,2580,1,1
15456,2819,536,-1,-1
15457,2125,2874,1,1
15458,2580,2875,3,1
15459,1764,2330,1,1
15460,2330,1764,1,1
15461,2602,2128,1,1
15462,2128,2602,3,1
15463,2755,1981,10,1
15464,1981,2755,5,1
15465,83,2477,1,1
15466,2718,2877,-1,-1
15467,2110,2150,1,1
15468,1606,26,1,1
15469,2538,2654,1,1
15470,2654,2538,1,1
15471,2819,592,-1,-1
15472,2819,1303,-1,-1
15473,2128,2433,2,1
15474,2433,2128,2,1
15475,2819,521,-1,-1
15476,2218,521,-5,-1
15477,1689,2128,1,1
15478,1689,1800,-1,-1
15479,2218,54,-5,-1
15480,2266,1585,1,1
15481,1585,2266,1,1
15482,2266,1764,1,1
15483,2819,54,-1,-1
15484,2266,2878,1,1
15485,2878,2266,1,1
15486,2218,15,-5,-1
15487,2077,2879,1,1
15488,2879,2077,3,1
15489,2879,2247,3,1
15490,2879,54,-10,-1
15491,2819,15,-1,-1
15492,2880,1231,2,1
15493,1853,506,1,1
15494,2819,248,-1,-1
15495,1907,2861,-1,-1
15496,2247,2879,1,1
15497,1718,2881,1,1
15498,2803,2660,1,1
15499,2660,2128,5,1
15500,2660,2803,1,1
15501,2882,2266,1,1
15502,2266,2882,1,1
15503,1500,1981,-10,-1
15504,1859,1756,2,1
15505,2247,2883,1,1
15506,2883,2247,1,1
15507,2720,2669,1,1
15508,1981,1794,1,1
15509,1794,1981,1,1
15510,2884,2882,1,1
15511,2882,2884,1,1
15512,2882,18,10,1
15513,2884,18,10,1
15514,2338,2885,1,1
15515,2839,2886,1,1
15516,2839,2738,1,1
15517,2801,2887,1,1
15518,2887,2801,1,1
15519,2839,2888,1,1
15520,2888,2839,1,1
15521,26,2889,1,1
15522,26,2870,1,1
15523,2782,26,1,1
15524,1204,1998,1,1
15525,1998,1204,1,1
15526,2538,2890,1,1
15527,2890,2538,2,1
15528,2669,2720,1,1
15529,1486,1500,-1,-1
15530,2819,701,-1,-1
15531,1907,506,1,1
15532,506,1907,1,1
15533,2879,1764,2,1
15534,1764,2879,1,1
15535,1805,2600,3,1
15536,1679,1344,2,1
15537,2885,2338,1,1
15538,2738,2839,1,1
15539,551,2705,1,1
15540,2860,1907,10,1
15541,1907,2761,1,1
15542,1907,2767,1,1
15543,2218,1907,1,1
15544,2801,2894,10,1
15545,1907,2795,1,1
15546,1907,2775,1,1
15547,1907,2770,1,1
15548,1907,2799,1,1
15549,1907,2793,1,1
15550,1907,2802,1,1
15551,1907,2804,1,1
15552,1907,2369,1,1
15553,1907,2817,1,1
15554,1907,2847,1,1
15555,1907,1876,1,1
15556,1907,2854,1,1
15557,2218,2894,-4,-1
15558,1907,2852,1,1
15559,1907,2872,1,1
15560,1907,2873,1,1
15561,1907,2796,2,1
15562,1907,2809,2,1
15563,1907,2856,2,1
15564,1907,2875,2,1
15565,551,1998,1,1
15566,1998,551,1,1
15567,2839,2535,1,1
15568,2535,2839,1,1
15569,1998,452,2,1
15570,2819,882,-1,-1
15571,2218,882,-5,-1
15572,864,2896,1,1
15573,2896,864,1,1
15574,2218,2897,1,1
15575,2819,613,-1,-1
15576,2897,2218,1,1
15577,1666,1585,1,1
15578,1585,1666,1,1
15579,2819,2813,-1,-1
15580,2819,482,-1,-1
15581,2819,217,-1,-1
15582,2077,1769,2,1
15583,452,2669,1,1
15584,452,1998,2,1
15585,1907,2899,1,1
15586,2896,2803,1,1
15587,2899,1907,1,1
15588,2803,2896,1,1
15589,1876,1907,2,1
15590,264,2901,3,1
15591,1853,1794,1,1
15592,1794,1853,1,1
15593,1853,1144,2,1
15594,1876,2901,1,1
15595,1764,2886,2,1
15596,551,1764,5,1
15597,1764,551,5,1
15598,2677,2902,1,1
15599,2902,2677,1,1
15600,2902,2446,-1,-1
15601,2707,2903,1,1
15602,2903,2707,1,1
15603,2903,2900,1,1
15604,2799,2904,5,1
15605,1764,2905,1,1
15606,2580,2804,1,1
15607,2804,2580,1,1
15608,506,1853,2,1
15609,864,2890,1,1
15610,2016,2218,1,1
15611,2218,2016,1,1
15612,2890,864,1,1
15613,2900,2890,1,1
15614,2890,2900,1,1
15615,2800,2433,3,1
15616,10,18,10,1
15617,2787,18,-1,-1
15618,2023,1567,1,1
15619,2587,2907,1,1
15620,1764,2062,1,1
15621,2587,2702,1,1
15622,2587,2545,1,1
15623,2587,2472,1,1
15624,98,2885,1,1
15625,441,2909,-10,-1
15626,2885,98,3,1
15627,2062,1764,2,1
15628,1764,1929,4,1
15629,2602,750,1,1
15630,750,2602,2,1
15631,1764,1865,7,1
15632,2669,2755,3,1
15633,2755,2669,3,1
15634,1540,1580,3,1
15635,2247,2886,2,1
15636,2886,2247,2,1
15637,26,2910,1,1
15638,26,2911,1,1
15639,2845,69,1,1
15640,69,2845,1,1
15641,2500,1500,-10,-1
15642,1459,1486,1,1
15643,1486,1459,1,1
15644,2913,1354,1,1
15645,1354,2016,2,1
15646,2841,26,2,1
15647,1354,2885,1,1
15648,1907,2914,1,1
15649,2914,1907,1,1
15650,26,2915,1,1
15651,26,2885,1,1
15652,2915,26,1,1
15653,2117,2126,1,1
15654,2126,2117,1,1
15655,30,1764,1,1
15656,1764,30,1,1
15657,2885,26,2,1
15658,2916,2062,1,1
15659,2062,2916,1,1
15660,2885,1354,1,1
15661,2886,2669,1,1
15662,2669,2886,1,1
15663,2902,10,1,1
15664,2672,2822,2,1
15665,2528,2917,3,1
15666,2917,2528,3,1
15667,2886,2062,2,1
15668,2062,2886,2,1
15669,2748,2669,3,1
15670,2669,2748,3,1
15671,1769,864,6,1
15672,2748,30,1,1
15673,30,2748,1,1
15674,2139,2850,3,1
15675,2600,1805,3,1
15676,2677,1981,2,1
15677,10,2902,1,1
15678,2902,2723,1,1
15679,2723,2902,1,1
15680,750,10,1,1
15681,10,750,1,1
15682,2432,1981,1,1
15683,1981,2432,3,1
15684,139,2338,3,1
15685,2669,2843,2,1
15686,2850,2139,3,1
15687,2887,853,-10,-1
15688,2166,2890,1,1
15689,2738,1853,1,1
15690,1853,2738,1,1
15691,2902,2669,1,1
15692,2669,2902,1,1
15693,2669,2738,4,1
15694,2738,2669,4,1
15695,3523,1981,1,1
15696,1981,3523,1,1
15697,1981,2918,2,1
15698,2247,264,4,1
15699,2918,1981,2,1
15700,2902,2602,1,1
15701,2902,98,1,1
15702,2204,2876,1,1
15703,2876,2204,1,1
15704,2901,1876,1,1
15705,2032,2920,1,1
15706,2803,2669,1,1
15707,2920,2032,1,1
15708,2920,26,2,1
15709,2669,2803,2,1
15710,2677,1486,1,1
15711,1486,2677,1,1
15712,2871,1764,1,1
15713,1647,2146,-1,-1
15714,2146,1647,-1,-1
15715,2146,1341,-10,-1
15716,2669,132,1,1
15717,132,2669,1,1
15718,1571,2338,1,1
15719,26,2921,2,1
15720,2921,26,2,1
15721,2500,2077,2,1
15722,2077,2922,1,1
15723,2528,820,1,1
15724,2919,2669,3,1
15725,26,2923,1,1
15726,26,2924,1,1
15727,2266,2919,1,1
15728,2919,2266,1,1
15729,2919,2871,1,1
15730,2871,2919,1,1
15731,1764,2284,1,1
15732,2284,1764,1,1
15733,2632,1764,1,1
15734,2632,2808,-3,-1
15735,10,565,-1,-1
15736,10,2446,-10,-1
15737,2912,1729,1,1
15738,1870,2926,1,1
15739,26,2927,1,1
15740,26,2715,1,1
15741,2927,26,1,1
15742,26,2928,1,1
15743,1567,2023,1,1
15744,2669,2919,4,1
15745,2677,2347,2,1
15746,2347,2677,1,1
15747,1907,2929,1,1
15748,2929,1907,1,1
15749,1907,2707,1,1
15750,2707,1907,1,1
15751,2819,490,-1,-1
15752,1853,2930,1,1
15753,2707,2885,2,1
15754,2819,222,-1,-1
15755,2819,161,-1,-1
15756,2819,347,-1,-1
15757,2819,127,-1,-1
15758,2930,1853,1,1
15759,2919,2931,2,1
15760,2919,2587,1,1
15761,2885,2707,1,1
15762,2931,2587,5,1
15763,2931,2919,2,1
15764,1764,2930,-1,-1
15765,2587,2932,1,1
15766,2932,2587,1,1
15767,2871,2338,1,1
15768,2903,2669,1,1
15769,2903,1853,2,1
15770,1853,2903,1,1
15771,2580,2893,1,1
15772,2893,2580,1,1
15773,2715,26,1,1
15774,2026,2910,1,1
15775,1981,1585,2,1
15776,1585,1981,1,1
15777,2843,321,1,1
15778,2819,1291,-1,-1
15779,2819,338,-1,-1
15780,2669,321,2,1
15781,1354,2933,1,1
15782,2933,1354,1,1
15783,2126,2446,-10,-1
15784,2669,1354,3,1
15785,2819,786,-1,-1
15786,2338,2677,1,1
15787,2772,1981,1,1
15788,1981,2772,1,1
15789,1719,2020,-10,-1
15790,499,2338,-1,-1
15791,1354,499,1,1
15792,2279,52,1,1
15793,52,2279,1,1
15794,2166,1853,2,1
15795,1853,2166,2,1
15796,2028,1970,-10,-1
15797,2738,1970,-10,-1
15798,2433,2236,1,1
15799,2236,2433,1,1
15800,2198,1512,1,1
15801,2890,2166,1,1
15802,2876,1459,1,1
15803,1459,2876,1,1
15804,1541,1290,-10,-1
15805,1541,1800,-1,-1
15806,1907,2935,1,1
15807,2935,1907,1,1
15808,1764,72,1,1
15809,72,1764,1,1
15810,1541,2936,1,1
15811,2936,1541,1,1
15812,1700,2882,1,1
15813,2882,1700,1,1
15814,2669,26,1,1
15815,26,2669,1,1
15816,1859,1430,1,1
15817,1430,1859,1,1
15818,2882,2937,1,1
15819,2937,2882,1,1
15820,2882,2938,1,1
15821,2938,2882,1,1
15822,2925,2128,1,1
15823,2128,2925,1,1
15824,2882,2214,1,1
15825,2214,2882,1,1
15826,2860,2882,1,1
15827,2020,2939,2,1
15828,2655,2934,-10,-1
15829,2939,2020,2,1
15830,2247,2884,1,1
15831,2884,2247,1,1
15832,3523,1360,1,1
15833,2632,1981,10,1
15834,2166,1998,2,1
15835,2166,2843,2,1
15836,2338,2028,1,1
15837,2940,2882,1,1
15838,2882,2940,1,1
15839,2535,2939,1,1
15840,2939,2535,1,1
15841,26,2918,1,1
15842,2187,2904,4,1
15843,230,1764,1,1
15844,1764,230,1,1
15845,2819,403,-1,-1
15846,2819,59,-1,-1
15847,2347,1541,1,1
15848,2819,1326,-1,-1
15849,2819,233,-1,-1
15850,2769,2580,1,1
15851,2738,1610,1,1
15852,2218,462,-5,-1
15853,2942,1541,1,1
15854,1541,2942,1,1
15855,2819,422,-1,-1
15856,2819,462,-1,-1
15857,2941,2677,10,1
15858,2677,2941,1,1
15859,1521,1764,2,1
15860,1764,1521,2,1
15861,2587,2931,2,1
15862,2587,2444,1,1
15863,2444,2587,2,1
15864,2669,2885,1,1
15865,2587,2868,-10,-1
15866,2752,2587,1,1
15867,2587,2752,1,1
15868,2247,2535,1,1
15869,2535,2247,1,1
15870,26,2944,1,1
15871,1176,2945,1,1
15872,1176,2772,1,1
15873,1907,2946,1,1
15874,2946,1907,10,1
15875,2947,1907,1,1
15876,2772,1176,5,1
15877,2892,2948,1,1
15878,2948,2892,1,1
15879,1981,2669,9,1
15880,1764,2925,2,1
15881,2731,529,-10,-1
15882,1981,2949,3,1
15883,2587,2943,1,1
15884,2943,2587,1,1
15885,2943,483,1,1
15886,2592,2433,10,1
15887,2943,2950,1,1
15888,2881,2830,1,1
15889,2881,1718,1,1
15890,2830,2881,1,1
15891,26,2943,1,1
15892,2943,26,1,1
15893,2875,2951,1,1
15894,2951,2875,1,1
15895,202,2580,2,1
15896,2580,2952,1,1
15897,103,2269,1,1
15898,2269,103,1,1
15899,2505,2580,1,1
15900,2580,2505,1,1
15901,2580,2953,1,1
15902,103,2077,2,1
15903,2952,2580,1,1
15904,2950,1293,1,1
15905,2950,2943,5,1
15906,2950,2876,1,1
15907,1907,864,2,1
15908,2950,2875,1,1
15909,2953,2803,1,1
15910,2803,2953,1,1
15911,2587,2731,2,1
15912,2731,2587,10,1
15913,1981,2931,1,1
15914,2873,1907,1,1
15915,2672,2002,1,1
15916,2002,2672,2,1
15917,2707,2943,3,1
15918,2954,1354,1,1
15919,2876,2950,-10,-1
15920,2955,1981,1,1
15921,2669,1981,10,1
15922,2128,2444,1,1
15923,2444,2128,1,1
15924,2945,1176,1,1
15925,2886,1764,3,1
15926,1981,2128,5,1
15927,1981,2720,1,1
15928,26,2956,1,1
15929,2135,26,5,1
15930,26,2135,2,1
15931,26,1851,5,1
15932,2876,2957,-10,-1
15933,1354,2913,-9,-1
15934,2819,203,-1,-1
15935,1764,2958,1,1
15936,2958,1764,1,1
15937,2819,2087,-1,-1
15938,2820,2221,2,1
15939,2580,2816,1,1
15940,2816,2580,2,1
15941,2954,2204,1,1
15942,499,2960,-1,-1
15943,2247,2509,1,1
15944,2943,2707,3,1
15945,2509,2247,1,1
15946,2509,26,1,1
15947,1512,2198,10,1
15948,83,2961,1,1
15949,1870,2654,1,1
15950,2654,1870,1,1
15951,2930,2962,8,1
15952,26,2963,1,1
15953,2829,2962,2,1
15954,2803,2964,1,1
15955,2580,2965,1,1
15956,2314,1580,3,1
15957,500,2966,1,1
15958,2966,500,1,1
15959,2964,2405,1,1
15960,2961,83,1,1
15961,2218,2055,-5,-1
15962,2819,2055,-1,-1
15963,2380,2377,5,1
15964,2295,2956,1,1
15965,2956,2295,1,1
15966,2713,2377,5,1
15967,1456,1707,-1,-1
15968,2020,2954,-5,-1
15969,2892,1764,2,1
15970,1764,2892,1,1
15971,2247,2554,2,1
15972,2554,2247,2,1
15973,3,2936,1,1
15974,2936,3,1,1
15975,2338,2892,1,1
15976,2892,2338,1,1
15977,2247,2871,-1,-1
15978,2338,2871,1,1
15979,1764,2871,-1,-1
15980,2839,2707,2,1
15981,1848,2433,1,1
15982,2335,1800,-1,-1
15983,2713,452,3,1
15984,2580,2968,1,1
15985,2079,1647,2,1
15986,26,375,1,1
15987,2433,2352,1,1
15988,2352,2433,1,1
15989,2966,1907,1,1
15990,2674,2580,2,1
15991,2433,1848,1,1
15992,2670,1853,1,1
15993,1853,2670,1,1
15994,2502,1293,1,1
15995,2819,1155,-1,-1
15996,1907,2943,2,1
15997,2943,1907,5,1
15998,2867,1764,1,1
15999,1764,2867,1,1
16000,2843,2338,1,1
16001,2969,2632,1,1
16002,2819,812,-1,-1
16003,2819,1628,-1,-1
16004,321,2153,1,1
16005,2153,321,1,1
16006,2214,1764,3,1
16007,2943,2214,1,1
16008,2214,2943,1,1
16009,2943,2077,4,1
16010,2077,2943,2,1
16011,2884,2892,1,1
16012,2892,2884,1,1
16013,1354,2954,-10,-1
16014,2247,2908,1,1
16015,2908,2247,1,1
16016,2669,2677,9,1
16017,1853,2669,2,1
16018,2669,1853,2,1
16019,2377,1591,1,1
16020,2377,2713,5,1
16021,2707,2839,1,1
16022,2718,2654,1,1
16023,2654,2718,1,1
16024,2707,2915,1,1
16025,2915,2707,1,1
16026,2720,1981,1,1
16027,2592,2669,1,1
16028,2580,2970,1,1
16029,2970,2580,1,1
16030,2580,2683,1,1
16031,2683,2580,2,1
16032,2433,2848,1,1
16033,2848,2433,1,1
16034,2706,2971,2,1
16035,2971,2706,2,1
16036,2204,2954,-10,-1
16037,1354,1522,8,1
16038,1907,2941,-1,-1
16039,2218,2941,-3,-1
16040,1907,2972,1,1
16041,2972,1907,1,1
16042,2352,2632,1,1
16043,2632,2352,1,1
16044,1773,2247,2,1
16045,2972,26,1,1
16046,1907,2973,1,1
16047,2221,2820,2,1
16048,2602,2632,1,1
16049,2221,2042,-10,-1
16050,2971,1186,2,1
16051,864,2042,-10,-1
16052,2338,2738,1,1
16053,2738,2338,1,1
16054,2973,1907,3,1
16055,26,2975,1,1
16056,2433,2592,10,1
16057,2433,2974,1,1
16058,2580,2972,1,1
16059,2128,2778,1,1
