,index,src,dst,rating
9650,19822,1589,336,1
9651,2327,705,4,1
9652,11131,61,3471,1
9653,9151,233,39,1
9654,4817,1051,12,7
9655,14978,191,125,3
9656,3568,7,3637,-10
9657,14637,117,162,1
9658,11433,109,66,1
9659,14449,114,207,1
9660,7711,27,2603,1
9661,6300,36,19,8
9662,11803,157,71,1
9663,16743,1836,172,1
9664,23615,3614,1587,1
9665,9564,1728,43,3
9666,20296,3767,381,1
9667,20474,402,850,1
9668,18406,234,3730,3
9669,5788,797,16,2
9670,11883,1055,72,1
9671,12173,797,77,1
9672,8703,84,35,2
9673,3806,8,2127,1
9674,6795,442,22,3
9675,5269,154,14,3
9676,15565,2567,139,2
9677,435,0,1176,2
9678,23908,2335,2311,1
9679,20140,364,712,1
9680,18968,442,266,1
9681,10837,57,761,2
9682,17987,3691,213,3
9683,2102,3,379,2
9684,19565,1248,312,2
9685,23760,1791,3773,1
9686,13265,92,483,1
9687,5714,15,1325,1
9688,12270,2103,78,1
9689,5026,12,74,1
9690,14284,111,3773,1
9691,36,17,0,5
9692,5461,14,1386,1
9693,6961,948,23,1
9694,319,346,0,1
9695,16779,173,390,1
9696,14927,3680,124,-10
9697,313,2847,0,1
9698,2114,3,3355,1
9699,18751,1116,253,1
9700,1672,2,1335,1
9701,13409,94,1064,1
9702,17926,2907,210,1
9703,12408,1197,80,3
9704,4395,10,86,2
9705,1413,241,2,2
9706,13333,241,94,2
9707,19435,402,302,1
9708,13057,88,2042,1
9709,16151,152,2247,1
9710,4744,11,3365,1
9711,7300,2649,25,1
9712,6246,18,3372,1
9713,22441,884,747,1
9714,20482,1958,403,1
9715,14255,110,3780,-10
9716,19970,349,3006,1
9717,10247,50,169,3
9718,8894,70,37,5
9719,10353,51,1319,2
9720,19992,351,1894,1
9721,4770,11,1552,1
9722,14043,105,271,1
9723,17435,3513,187,10
9724,18858,257,1786,1
9725,1486,134,2,1
9726,12127,76,407,2
9727,15650,141,954,2
9728,23177,1078,1404,1
9729,8549,33,204,2
9730,22893,905,3564,1
9731,19906,917,342,2
9732,20866,1629,443,1
9733,20949,453,3730,-1
9734,407,0,636,4
9735,12349,78,2091,1
9736,7692,27,326,2
9737,13858,765,103,2
9738,17679,864,197,4
9739,16970,271,176,1
9740,12355,78,623,1
9741,19987,350,1923,1
9742,21823,605,1600,1
9743,21145,1058,483,1
9744,2318,1831,4,1
9745,19938,797,346,1
9746,13208,91,3207,1
9747,7475,25,942,1
9748,3670,2478,8,1
9749,23418,1325,1307,1
9750,18385,2335,232,3
9751,22207,681,937,1
9752,4580,1585,11,3
9753,11224,374,63,1
9754,12818,85,2335,2
9755,4212,24,10,3
9756,6293,18,3763,-10
9757,8991,37,1492,1
9758,7047,23,315,1
9759,19691,340,325,2
9760,10682,149,56,1
9761,1499,2307,2,1
9762,21768,595,644,1
9763,6930,200,23,2
9764,7961,29,172,1
9765,11832,71,279,1
9766,23749,3743,1774,2
9767,13370,751,94,1
9768,11384,65,1455,1
9769,5935,16,2820,1
9770,3110,6,41,1
9771,20147,654,365,1
9772,13263,92,3411,1
9773,13631,97,2335,1
9774,11286,76,64,1
9775,19814,335,3703,1
9776,19205,805,284,10
9777,1589,2,1358,3
9778,12609,3767,83,1
9779,11777,70,2968,1
9780,1258,1,773,1
9781,1643,2,1789,2
9782,7403,25,372,2
9783,19448,302,621,1
9784,17956,400,211,1
9785,17037,176,521,2
9786,21467,535,2642,1
9787,19276,626,288,2
9788,1824,566,3,4
9789,8798,35,3253,1
9790,15674,687,142,8
9791,3591,46,8,5
9792,4153,9,477,1
9793,9135,734,39,1
9794,15996,298,149,2
9795,16680,169,1136,1
9796,20991,1854,459,1
9797,13198,91,94,2
9798,9699,44,50,1
9799,7157,24,28,3
9800,19702,382,326,4
9801,5212,13,2141,1
9802,18873,332,258,1
9803,10352,51,486,2
9804,17760,1920,201,1
9805,9608,43,631,3
9806,21788,597,3257,1
9807,19224,3769,285,2
9808,1126,1,488,4
9809,6486,20,61,3
9810,3160,6,3766,-5
9811,5430,14,3409,1
9812,3205,553,7,5
9813,11806,1474,71,1
9814,13534,95,375,1
9815,3420,7,165,1
9816,7888,1690,29,1
9817,21966,3150,631,1
9818,17364,1157,183,1
9819,8217,31,190,1
9820,4459,10,73,1
9821,1347,29,2,3
9822,468,0,562,2
9823,21838,664,610,5
9824,5049,21,13,8
9825,14488,394,115,1
9826,13475,94,3782,-10
9827,12867,701,86,1
9828,7135,186,24,1
9829,15008,125,373,-10
9830,22528,1252,777,5
9831,13219,91,176,1
9832,14642,117,397,-1
9833,10263,50,294,1
9834,23328,3368,1204,1
9835,20582,416,411,1
9836,1436,719,2,1
9837,19951,347,625,3
9838,22315,726,711,1
9839,6123,334,18,5
9840,8852,36,296,6
9841,23029,3290,981,1
9842,17371,183,2223,1
9843,11204,765,63,3
9844,21227,493,556,1
9845,14893,196,124,2
9846,17372,183,1332,1
9847,23904,2285,3286,1
9848,16874,877,176,3
9849,8570,33,80,1
9850,14242,2379,110,1
9851,2220,817,4,4
9852,24152,3718,3734,8
9853,11237,2815,63,1
9854,22276,1015,704,2
9855,3072,6,595,1
9856,9689,44,1075,3
9857,15071,127,1064,1
9858,1842,577,3,3
9859,6533,20,584,1
9860,5878,16,39,3
9861,287,2906,0,1
9862,9279,160,40,1
9863,23902,3464,2279,1
9864,9700,44,283,1
9865,10793,571,57,1
9866,19167,924,281,5
9867,19858,728,339,1
9868,13819,2228,102,1
9869,21929,621,1017,1
9870,3600,1162,8,3
9871,18956,263,2125,1
9872,19068,274,3698,1
9873,10965,672,59,5
9874,20050,356,781,10
9875,6047,17,219,5
9876,16477,163,173,2
9877,18289,225,3702,1
9878,12550,254,82,1
9879,4426,10,3624,1
9880,18479,2534,238,1
9881,19241,286,423,2
9882,8385,32,311,2
9883,9467,2935,42,1
9884,15610,140,291,1
9885,18196,222,250,1
9886,9705,44,325,1
9887,12358,300,79,8
9888,14343,765,113,2
9889,2042,3,465,3
9890,17306,181,216,1
9891,11045,60,1273,2
9892,15677,642,142,2
9893,23872,3755,2173,1
9894,2323,155,4,1
9895,14572,116,1147,1
9896,8323,1761,32,1
9897,5882,16,65,3
9898,17407,399,185,7
9899,22415,1143,738,1
9900,24138,3696,3758,-5
9901,21499,1259,540,2
9902,20684,536,423,1
9903,3929,694,9,1
9904,11905,72,213,2
9905,4862,205,12,1
9906,1934,2000,3,1
9907,15849,1851,145,3
9908,2500,4,3694,-10
9909,1529,94,2,1
9910,11880,213,72,1
9911,7244,24,738,1
9912,7565,3144,26,1
9913,19354,1914,296,10
9914,23822,1953,3132,1
9915,309,2869,0,1
9916,22573,791,1712,1
9917,14368,113,232,2
9918,4585,117,11,3
9919,14690,3690,119,1
9920,11597,1143,68,1
9921,475,0,3401,1
9922,13789,101,507,2
9923,20680,637,423,1
9924,23201,3742,1104,3
9925,5746,15,709,1
9926,6621,155,21,1
9927,9029,1279,38,2
9928,21406,1209,528,1
9929,20772,432,3719,-10
9930,12382,79,1046,5
9931,18840,256,1076,1
9932,8393,32,80,1
9933,8679,34,490,1
9934,11791,2767,71,2
9935,6602,121,21,1
9936,17292,840,181,1
9937,13235,172,92,1
9938,15608,140,457,2
9939,5417,14,87,1
9940,1342,3259,2,3
9941,8320,502,32,1
9942,15163,128,533,4
9943,472,0,3421,1
9944,7726,177,28,5
9945,8361,32,628,3
9946,15907,839,147,4
9947,4845,319,12,3
9948,11398,65,482,1
9949,16009,402,149,1
9950,16007,2563,149,1
9951,1217,1,116,1
9952,12291,2091,78,1
9953,19618,1275,316,1
9954,9353,41,923,5
9955,3273,693,7,1
9956,14866,123,1032,2
9957,6855,22,1612,2
9958,21529,562,543,1
9959,21394,1583,526,7
9960,13297,831,93,1
9961,18334,750,228,1
9962,23553,1461,3728,1
9963,10468,118,53,5
9964,7240,24,141,1
9965,14453,114,2363,1
9966,10708,56,1741,1
9967,17863,205,1061,1
9968,7448,25,294,1
9969,16533,165,2239,2
9970,18483,3514,238,-10
9971,17599,2977,193,1
9972,4479,10,1511,1
9973,13615,3743,97,1
9974,14198,958,109,3
9975,11277,1938,64,2
9976,954,23,1,4
9977,19102,875,277,1
9978,8554,33,982,2
9979,20506,404,908,2
9980,10021,157,48,1
9981,3785,8,155,1
9982,17943,210,1138,1
9983,1774,2,748,1
9984,4197,315,10,4
9985,9096,38,1000,1
9986,15715,348,143,5
9987,12777,84,3780,-10
9988,3231,3017,7,3
9989,20013,1401,353,1
9990,20389,392,1773,1
9991,11992,132,74,1
9992,386,1250,0,1
9993,4306,1507,10,1
9994,12053,1010,75,2
9995,1312,141,2,5
9996,12920,86,571,1
9997,12361,268,79,5
9998,1510,52,2,1
9999,10076,48,1557,1
10000,9752,3014,45,9
10001,11255,63,280,1
10002,393,533,0,1
10003,9500,42,173,1
10004,1968,1907,3,1
10005,7186,24,1829,1
10006,13570,96,474,10
10007,11021,504,60,1
10008,14667,118,292,5
10009,23798,1879,1877,1
10010,1041,1486,1,1
10011,17738,200,505,10
10012,14926,1836,124,1
10013,11289,515,64,1
10014,4114,9,544,1
10015,18876,478,258,1
10016,23741,2939,1763,1
10017,5695,15,770,2
10018,19024,271,3744,-10
10019,3239,644,7,2
10020,17845,3611,205,1
10021,1703,2,110,1
10022,15338,317,132,2
10023,2418,4,26,1
10024,12121,76,154,3
10025,16574,262,166,1
10026,13417,94,372,1
10027,6599,3733,21,1
10028,7860,1516,29,4
10029,17014,176,3773,3
10030,5763,727,16,5
10031,23942,2357,2355,1
10032,6652,21,341,4
10033,13890,103,2292,1
10034,1390,1366,2,2
10035,16538,165,346,2
10036,9656,919,44,1
10037,2992,6,265,5
10038,16022,149,862,2
10039,1424,2290,2,2
10040,22952,1128,936,1
10041,15440,2241,135,2
10042,10742,80,57,4
10043,3351,7,119,1
10044,10888,57,1563,1
10045,8467,32,1129,1
10046,15527,712,138,1
10047,19995,1100,352,1
10048,16254,255,155,1
10049,13338,965,94,2
10050,12312,78,2669,1
10051,8171,153,31,1
10052,8421,32,136,1
10053,18740,252,288,1
10054,16549,165,2964,1
10055,9394,41,89,1
10056,8157,106,31,2
10057,19750,694,329,2
10058,21570,3251,552,1
10059,1887,1232,3,2
10060,11602,2860,68,1
10061,9976,47,1919,1
10062,7882,178,29,1
10063,23599,1855,1535,1
10064,19642,527,320,1
10065,17179,177,2300,1
10066,14375,113,3502,1
10067,8043,29,3695,-10
10068,18803,254,680,1
10069,3925,3121,9,1
10070,20639,654,418,1
10071,7401,25,50,2
10072,13202,91,3622,1
10073,5947,16,218,1
10074,2653,5,393,6
10075,19417,300,944,1
10076,14936,124,411,1
10077,13543,95,647,1
10078,7989,29,3099,1
10079,23412,1744,1292,3
10080,4323,1753,10,1
10081,19317,291,1525,1
10082,24052,3695,3469,10
10083,17079,176,1023,1
10084,4527,10,38,1
10085,20689,423,1436,1
10086,6227,18,579,2
10087,3573,7,3775,-10
10088,13169,288,91,1
10089,648,0,1524,1
10090,20552,408,2129,2
10091,829,0,2745,1
10092,22111,664,2099,1
10093,16194,153,424,1
10094,5439,14,3090,1
10095,14,350,0,5
10096,15075,127,705,1
10097,2467,4,3737,-5
10098,7580,26,102,3
10099,11708,155,69,1
10100,18859,257,3731,1
10101,19156,280,1385,1
10102,11133,61,72,1
10103,17413,185,399,5
10104,6190,127,18,1
10105,17667,196,197,2
10106,4281,965,10,1
10107,10480,225,53,1
10108,18555,1379,243,1
10109,2383,4,25,2
10110,23219,1115,3742,3
10111,3051,6,155,2
10112,15463,135,3782,-10
10113,16197,153,269,1
10114,7247,24,176,-1
10115,10737,750,57,5
10116,12086,75,671,1
10117,5001,12,1209,1
10118,9255,189,40,2
10119,19246,357,287,2
10120,14345,831,113,2
10121,9364,41,174,2
10122,7123,2979,24,1
10123,5876,16,37,3
10124,21109,3464,477,-3
10125,19641,3681,320,1
10126,19817,3513,336,3
10127,10275,50,1139,1
10128,12866,3317,86,1
10129,14327,112,129,1
10130,8559,33,135,1
10131,9257,89,40,2
10132,1017,221,1,1
10133,11423,135,66,1
10134,11337,64,340,1
10135,18701,722,251,1
10136,17455,3772,187,-10
10137,3293,1040,7,1
10138,13506,1894,95,1
10139,14758,732,121,4
10140,7869,1042,29,2
10141,19624,798,318,3
10142,3576,13,8,10
10143,4360,18,10,-5
10144,9184,39,122,1
10145,7312,332,25,1
10146,21648,572,858,3
10147,8014,29,455,1
10148,7735,2384,28,3
10149,7281,124,25,1
10150,5630,1082,15,1
10151,5272,3409,14,2
10152,15994,862,149,2
10153,16826,301,175,3
10154,1821,230,3,4
10155,16284,155,210,1
10156,6753,21,1277,1
10157,18522,289,240,1
10158,23045,991,1094,2
10159,12825,85,905,1
10160,18439,1218,236,1
10161,12512,81,117,1
10162,14195,368,109,5
10163,9957,47,76,3
10164,24094,3749,3587,4
10165,19366,338,297,5
10166,19783,2256,331,1
10167,12240,1704,78,2
10168,12417,466,80,1
10169,22102,2703,663,1
10170,14251,110,432,2
10171,5833,77,16,1
10172,14391,113,1878,1
10173,7154,24,30,3
10174,8351,407,32,1
10175,13837,102,117,1
10176,15475,1690,136,1
10177,20613,414,828,10
10178,14960,124,457,1
10179,3677,2780,8,1
10180,16585,166,182,2
10181,4677,288,11,1
10182,21826,994,607,2
10183,1654,2,1535,2
10184,4263,309,10,1
10185,5884,16,74,3
10186,13501,350,95,1
10187,5003,12,3059,1
10188,4436,10,173,1
10189,13335,344,94,2
10190,3820,8,1283,1
10191,6083,17,150,1
10192,10064,48,110,1
10193,18076,216,1234,1
10194,22309,832,708,10
10195,4108,9,2956,1
10196,13426,94,245,1
10197,5698,15,33,1
10198,17674,196,1793,1
10199,10170,49,874,1
10200,22861,3773,885,2
10201,22077,1643,656,1
10202,3497,7,3672,-1
10203,6546,20,3730,1
10204,22044,648,649,1
10205,15304,2630,131,1
10206,1025,144,1,1
10207,24142,3749,3698,4
10208,4121,9,91,1
10209,10586,186,55,4
10210,17937,210,1488,2
10211,16777,173,579,1
10212,10841,57,1588,2
10213,21216,616,492,2
10214,208,1185,0,1
10215,22059,653,2040,1
10216,18319,812,227,1
10217,19290,1064,289,1
10218,23639,1949,1628,1
10219,4232,12,10,2
10220,21572,1560,552,1
10221,23114,3594,1036,2
10222,22020,644,753,1
10223,15878,145,2196,1
10224,4083,9,155,1
10225,565,0,3209,1
10226,7091,798,24,2
10227,5635,1211,15,1
10228,8054,1133,30,3
10229,23927,2335,3431,1
10230,5707,15,2205,1
10231,8363,32,110,2
10232,2917,881,6,1
10233,14366,113,3513,2
10234,13216,91,198,1
10235,1158,1,205,2
10236,21368,518,1287,1
10237,1748,2,754,1
10238,14067,106,620,4
10239,18257,513,225,2
10240,18122,218,2685,1
10241,6425,747,20,1
10242,5524,14,468,-10
10243,21741,588,2153,2
10244,13591,96,1283,1
10245,8030,29,3757,-10
10246,11583,1758,68,1
10247,20221,372,2280,1
10248,17664,797,196,1
10249,7815,28,410,2
10250,6889,22,934,1
10251,12831,85,1203,1
10252,23924,2335,3435,1
10253,13332,2329,94,2
10254,20077,358,2060,2
10255,16373,1764,160,1
10256,15949,1030,148,1
10257,17315,312,182,3
10258,7478,25,1710,1
10259,853,0,2101,1
10260,15481,136,843,2
10261,15146,128,1413,4
10262,7420,25,124,1
10263,21588,552,692,1
10264,10530,282,54,8
10265,15005,125,1553,1
10266,1470,287,2,1
10267,1859,709,3,3
10268,1875,780,3,2
10269,21219,492,524,1
10270,21557,1378,548,1
10271,1675,2,3259,1
10272,21810,602,3730,-10
10273,7704,27,131,1
10274,4472,10,82,1
10275,1339,589,2,3
10276,15586,139,167,1
10277,19092,276,388,1
10278,5514,14,3593,-1
10279,2642,1449,5,1
10280,2856,109,6,2
10281,11628,68,486,2
10282,12539,966,82,1
10283,8334,64,32,1
10284,16836,1133,175,-10
10285,11999,400,74,1
10286,21782,596,1850,1
10287,15073,127,3293,1
10288,7125,121,24,1
10289,9906,168,47,3
10290,143,709,0,2
10291,10620,55,102,2
10292,23255,3253,1146,1
10293,6929,24,23,2
10294,13163,94,91,2
10295,6465,41,20,1
10296,12285,936,78,1
10297,17590,192,248,1
10298,6956,89,23,1
10299,15964,236,148,1
10300,8840,1024,36,1
10301,13078,116,89,1
10302,17146,1556,177,2
10303,8669,34,63,4
10304,3306,800,7,1
10305,2077,3,3453,2
10306,10420,428,52,1
10307,7795,1148,28,1
10308,22251,693,811,2
10309,20830,440,720,1
10310,5771,97,16,3
10311,23694,3780,1690,-10
10312,22243,690,797,1
10313,2527,58,5,5
10314,8645,69,34,1
10315,5013,12,3045,1
10316,19277,1887,288,1
10317,8621,59,34,2
10318,584,0,1841,1
10319,11751,219,70,8
10320,2912,149,6,1
10321,6914,116,23,3
10322,19216,284,592,2
10323,23993,3773,3073,1
10324,3030,6,644,2
10325,4402,10,40,2
10326,15925,147,839,4
10327,19619,2924,316,1
10328,15640,2228,141,1
10329,18176,221,3379,1
10330,23121,2981,1039,1
10331,3835,8,3743,-5
10332,18806,484,255,1
10333,14727,2837,120,1
10334,2050,3,250,3
10335,4264,893,10,1
10336,8109,30,173,2
10337,6502,20,699,1
10338,19288,489,289,1
10339,20187,522,370,2
10340,10651,2097,56,2
10341,13167,308,91,1
10342,12278,2707,78,1
10343,5288,529,14,2
10344,17867,205,3728,-2
10345,18864,257,1497,1
10346,9853,184,46,2
10347,14730,342,120,1
10348,8138,123,31,9
10349,4540,10,130,1
10350,13153,90,296,1
10351,731,0,275,1
10352,4293,204,10,1
10353,6182,290,18,1
10354,4328,797,10,1
10355,19808,1015,334,4
10356,11966,73,1258,3
10357,22220,3464,685,-1
10358,10988,59,548,3
10359,4347,252,10,1
10360,6778,1455,22,5
10361,17722,3513,199,10
10362,2905,620,6,1
10363,6495,20,89,2
10364,11302,1247,64,1
10365,5467,14,823,1
10366,13135,167,90,1
10367,7492,55,26,10
10368,15412,218,134,1
10369,1582,2,889,3
10370,20351,490,387,1
10371,17384,248,184,3
10372,1644,2,1522,2
10373,15091,271,128,2
10374,10736,157,57,5
10375,5902,16,134,2
10376,2667,5,206,3
10377,7173,24,875,2
10378,19353,295,945,1
10379,14383,113,1201,1
10380,10725,56,356,1
10381,6108,17,153,1
10382,13894,103,3503,1
10383,21296,506,534,2
10384,13084,515,89,1
10385,12021,74,203,1
10386,2434,4,96,1
10387,18737,2728,252,1
10388,6899,46,23,5
10389,23146,1052,2284,1
10390,21709,584,797,2
10391,4069,9,98,2
10392,18323,227,3512,1
10393,21078,2568,475,2
10394,18514,1352,240,1
10395,22398,732,1725,1
10396,8695,176,35,4
10397,15252,129,216,1
10398,6573,72,21,2
10399,6462,2519,20,1
10400,23654,3742,1649,3
10401,18156,350,221,2
10402,16097,907,151,1
10403,13863,113,103,2
10404,4736,11,1071,1
10405,19257,640,287,1
10406,8143,89,31,4
10407,2884,3377,6,1
10408,20893,446,731,3
10409,11962,167,73,1
10410,6884,22,1077,1
10411,18157,1585,221,1
10412,6000,383,17,2
10413,23566,1720,1475,1
10414,23826,1975,2577,1
10415,18445,236,912,1
10416,22623,3751,797,1
10417,7480,25,283,1
10418,2487,4,383,-10
10419,13565,210,96,1
10420,889,163,1,10
10421,15195,784,129,1
10422,10786,2368,57,1
10423,266,1166,0,1
10424,866,0,1250,1
10425,18045,215,3782,-10
10426,17,648,0,5
10427,15809,144,199,1
10428,4740,11,156,1
10429,23878,2201,2272,1
10430,8055,46,30,3
10431,12710,336,84,-3
10432,19094,276,3742,-10
10433,9873,46,459,2
10434,12522,176,82,5
10435,2112,3,1815,1
10436,13856,1073,103,2
10437,13618,97,191,3
10438,11334,64,861,1
10439,8960,37,1046,2
10440,19093,276,3553,1
10441,14649,147,118,5
10442,8330,634,32,1
10443,13687,98,352,1
10444,21367,518,1163,1
10445,19572,1124,313,5
10446,9313,1064,41,1
10447,11373,1719,65,1
10448,10947,58,236,1
10449,6760,21,2118,1
10450,18509,239,2523,1
10451,12677,237,84,1
10452,17418,185,280,2
10453,4059,9,346,2
10454,16572,327,166,1
10455,2226,58,4,4
10456,22132,3057,672,5
10457,6379,19,1268,1
10458,360,1281,0,1
10459,15816,144,736,1
10460,19211,959,284,1
10461,8286,80,32,1
10462,10439,52,72,1
10463,13430,94,1044,1
10464,5452,14,3495,1
10465,9407,41,108,1
10466,16704,492,171,1
10467,22724,823,3593,-1
10468,7529,1126,26,1
10469,8783,35,1579,1
10470,19306,893,291,1
10471,5394,14,3438,1
10472,2210,31,4,5
10473,8238,31,135,1
10474,1073,381,1,1
10475,3903,346,9,2
10476,8705,57,35,2
10477,2519,18,5,6
10478,13278,92,228,1
10479,8291,86,32,1
10480,14184,108,998,1
10481,4493,10,1033,1
10482,20352,387,490,1
10483,22803,862,2067,1
10484,20902,447,1264,5
10485,2703,5,184,1
10486,13554,924,96,2
10487,11711,3743,69,1
10488,7003,23,49,2
10489,17835,204,856,1
10490,5678,15,508,2
10491,3485,7,3538,-1
10492,22922,919,2541,1
10493,7308,1174,25,1
10494,5124,2141,13,1
10495,22270,706,701,1
10496,1167,1,132,2
10497,18964,450,265,1
10498,5021,12,3038,1
10499,5862,16,112,5
10500,3727,8,233,3
10501,21171,1506,489,3
10502,3151,6,3718,-1
10503,15955,181,148,1
10504,6382,19,59,1
10505,6554,3781,21,5
10506,22594,2173,797,3
10507,1932,116,3,1
10508,696,0,2940,1
10509,19840,670,338,1
10510,24177,3780,3778,10
10511,16525,3469,165,-10
10512,15818,144,1247,1
10513,12853,103,86,2
10514,3109,6,203,1
10515,10486,609,53,1
10516,24096,3691,3595,9
10517,8596,113,34,4
10518,3944,2956,9,1
10519,8816,313,36,9
10520,499,0,1588,1
10521,5367,14,1073,2
10522,3777,8,2140,1
10523,4500,10,263,1
10524,8499,248,33,1
10525,5103,2156,13,1
10526,21385,524,643,10
10527,2790,173,6,10
10528,2298,483,4,1
10529,21439,2473,533,1
10530,13212,91,102,1
10531,18720,251,3696,1
10532,8027,29,3519,-10
10533,4952,12,177,2
10534,19812,3703,335,1
10535,9072,38,216,2
10536,3159,6,3706,-5
10537,17106,176,1161,1
10538,4383,10,28,3
10539,4224,35,10,2
10540,16725,171,1326,1
10541,18628,429,246,-1
10542,5545,106,15,4
10543,11464,66,295,1
10544,1293,42,2,7
10545,10299,50,3770,-10
10546,7131,42,24,1
10547,3308,612,7,1
10548,20344,385,494,1
10549,18294,225,1003,1
10550,10791,3343,57,1
10551,16382,187,160,-1
10552,3005,6,756,3
10553,15718,234,143,4
10554,8162,520,31,2
10555,17670,196,758,1
10556,16425,161,1045,4
10557,12720,84,187,3
10558,4283,3716,10,1
10559,952,222,1,5
10560,8141,2388,31,5
10561,11383,65,481,2
10562,18559,1059,243,1
10563,14444,114,258,1
10564,16623,1002,168,2
10565,21520,1275,541,1
10566,7320,329,25,1
10567,11322,64,255,1
10568,11123,61,202,1
10569,6152,58,18,2
10570,16746,172,173,2
10571,16885,3116,176,2
10572,14621,1579,117,1
10573,22184,2718,680,1
10574,23992,3018,3743,1
10575,2483,4,3584,-10
10576,15560,679,139,2
10577,17920,209,1439,2
10578,3238,2335,7,2
10579,13376,881,94,1
10580,14696,119,1070,2
10581,13032,88,518,1
10582,12544,2959,82,1
10583,16547,165,204,1
10584,13787,101,1255,2
10585,14733,120,1057,5
10586,11835,71,1837,1
10587,1459,202,2,1
10588,8175,1063,31,1
10589,20508,404,506,1
10590,16109,151,252,2
10591,13812,3484,102,1
10592,16123,481,152,2
10593,1286,970,2,10
10594,17700,258,198,1
10595,20209,371,2370,1
10596,21381,521,1155,1
10597,22445,747,884,1
10598,22148,675,1676,3
10599,15203,2574,129,1
10600,8719,101,35,1
10601,16612,167,3779,-10
10602,7966,29,122,1
10603,11462,66,94,1
10604,19860,2462,339,1
10605,13586,96,853,1
10606,10215,79,50,1
10607,10813,57,190,3
10608,3920,1561,9,1
10609,18744,252,3735,-10
10610,21462,991,535,1
10611,162,1071,0,1
10612,20490,403,784,1
10613,21297,506,582,1
10614,23510,1430,1660,2
10615,13070,882,89,1
10616,4078,9,1672,1
10617,1894,1610,3,2
10618,11657,68,856,1
10619,489,0,117,1
10620,8566,33,1197,1
10621,21781,596,1847,1
10622,7557,3475,26,1
10623,16720,171,700,1
10624,19550,310,1088,1
10625,6846,22,606,4
10626,5101,2817,13,1
10627,22849,878,882,1
10628,14194,389,109,8
10629,2669,5,1184,3
10630,5143,13,15,5
10631,213,3140,0,1
10632,11550,67,3780,-10
10633,4273,3268,10,1
10634,17524,189,391,1
10635,15968,148,2293,2
10636,20662,1418,421,1
10637,5173,13,587,2
10638,3263,483,7,2
10639,4756,11,1534,1
10640,17251,181,180,1
10641,22829,870,941,2
10642,2618,330,5,1
10643,962,120,1,4
10644,22619,1143,797,1
10645,23673,2505,1665,2
10646,19430,1459,302,3
10647,15649,141,171,3
10648,6946,3690,23,1
10649,3703,3743,8,-10
10650,21182,838,490,2
10651,195,1364,0,1
10652,7576,26,35,4
10653,22743,837,3513,-10
10654,14101,2004,107,1
10655,21945,3470,626,2
10656,18003,213,594,1
10657,1930,385,3,1
10658,8228,31,286,1
10659,8374,32,135,2
10660,20336,384,612,2
10661,13884,103,232,3
10662,1034,160,1,1
10663,1008,113,1,1
10664,4502,10,1754,1
10665,6279,18,127,1
10666,12934,1517,87,3
10667,12081,75,2625,1
10668,10534,143,54,5
10669,7595,26,87,2
10670,4322,1144,10,1
10671,18386,268,232,2
10672,18523,240,2399,2
10673,10606,106,55,1
10674,21430,530,3505,1
10675,4089,9,295,1
10676,9595,43,100,5
10677,9090,38,1275,1
10678,2331,394,4,1
10679,3040,6,881,2
10680,19684,323,1930,1
10681,9748,44,3767,-10
10682,8855,36,313,5
10683,227,3110,0,1
10684,22172,1471,679,1
10685,238,193,0,1
10686,16672,169,369,2
10687,2687,5,2325,2
10688,425,0,415,2
10689,14566,116,798,2
10690,3783,8,1708,1
10691,13480,94,3726,-10
10692,23577,1483,2820,1
10693,11714,69,278,2
10694,15070,127,616,1
10695,11303,1650,64,1
10696,8091,139,30,1
10697,16169,289,153,1
10698,4462,10,319,1
10699,12503,81,173,2
10700,7537,824,26,1
10701,15307,1707,131,1
10702,1159,1,18,2
10703,8556,33,1860,2
10704,15558,138,3781,-10
10705,21410,528,2315,2
10706,2291,279,4,1
10707,8386,32,539,2
10708,14635,117,172,1
10709,3163,6,3694,-8
10710,22537,782,3742,3
10711,14102,1950,107,1
10712,12810,85,93,10
10713,18746,653,253,2
10714,19049,421,273,1
10715,15028,177,126,1
10716,6972,23,33,5
10717,19512,3273,308,1
10718,2887,1056,6,1
10719,1014,172,1,1
10720,15590,139,659,1
10721,12373,370,79,1
10722,15321,131,451,1
10723,1568,2,878,4
10724,6011,78,17,1
10725,18592,244,307,2
10726,24085,3572,3749,-1
10727,18681,380,250,3
10728,19251,1587,287,1
10729,17036,176,523,2
10730,23963,3408,2414,1
10731,13786,101,1012,2
10732,3107,6,1161,1
10733,12804,497,85,1
10734,13192,91,461,2
10735,8881,36,96,1
10736,23158,3262,1065,1
10737,17450,3782,187,-10
10738,16813,174,209,1
10739,9114,1400,39,2
10740,21972,2881,634,1
10741,10854,57,348,1
10742,13049,88,2624,1
10743,106,3609,0,2
10744,13326,107,94,3
10745,1150,1,9,3
10746,10062,48,140,1
10747,1484,1458,2,1
10748,168,1884,0,1
10749,4903,455,12,1
10750,617,0,3100,1
10751,17226,229,179,3
10752,5192,13,2812,1
10753,16925,403,176,1
10754,18412,1223,235,2
10755,6542,20,2519,1
10756,21240,2335,497,3
10757,6869,22,43,2
10758,12612,1097,83,1
10759,10839,57,829,2
10760,21622,565,910,1
10761,3007,6,329,3
10762,21272,503,2592,1
10763,18603,244,3778,-10
10764,21013,462,665,1
10765,20719,429,816,5
10766,6964,587,23,1
10767,6049,17,454,5
10768,5772,20,16,3
